Order_ID,Order_Date,Customer_Name,Country,Region,Salesperson,Category,Product,Quantity,Unit_Price,Discount,Gross_Sales,Net_Sales,Profit,Payment_Mode,Customer_Rating
ORD090386,2025-04-11,Joshua Barker,Canada,West,Chad Zamora,Furniture,Table,6,9633,0.21,57798,45660.42,13853.64,Net Banking,2
ORD090387,2025-02-18,Lindsey Mcgee,UK,East,Lauren Jones,Clothing,Jacket,15,4109,0.16,61635,51773.4,3704.59,Net Banking,4
ORD090388,2024-11-23,Laura Hill,UK,South,Pamela Mckinney,Groceries,Milk,4,683,0.19,2732,2212.92,619.59,UPI,1
ORD090389,2024-07-20,Kim Collier,India,East,Jennifer Barry,Sports,Dumbbells,10,1961,0.3,19610,13727.0,2484.44,Cash,2
ORD090390,2024-03-04,Julie Reyes,Canada,Central,Kelsey Perez,Clothing,Jeans,14,7329,0.26,102606,75928.44,4319.15,Debit Card,4
ORD090391,2023-04-26,Michael Floyd,India,North,Kathleen Colon,Clothing,Jacket,13,1510,0.25,19630,14722.5,2515.65,Debit Card,1
ORD090392,2024-06-12,Wendy Townsend,Australia,West,Brittany Bailey,Groceries,Milk,9,9615,0.1,86535,77881.5,20944.98,Cash,4
ORD090393,2023-01-25,Kristen Gilbert,Australia,South,Cassandra Ferguson,Sports,Football,17,9025,0.09,153425,139616.75,11200.29,Credit Card,5
ORD090394,2023-07-26,Shannon Kennedy,UK,North,Barbara Sheppard,Groceries,Oil,19,2941,0.2,55879,44703.2,13983.63,Credit Card,2
ORD090395,2023-01-31,Jennifer Ellis,Canada,North,Michael Holland,Furniture,Bed,16,8796,0.29,140736,99922.56,17159.62,Credit Card,3
ORD090396,2024-09-28,Daniel Delacruz,USA,West,Jamie Griffin,Furniture,Chair,15,3226,0.3,48390,33873.0,9934.28,Debit Card,5
ORD090397,2025-08-29,James Davis,Australia,West,Paul Johnson,Electronics,Mobile,1,3042,0.23,3042,2342.34,334.85,Debit Card,1
ORD090398,2023-04-21,Thomas Buckley,Canada,East,Nicole Adkins,Electronics,Mobile,17,9606,0.17,163302,135540.66,9210.78,Cash,4
ORD090399,2024-06-29,Andrea Jimenez,UK,East,Christina Becker,Groceries,Milk,15,6000,0.12,90000,79200.0,23576.06,Credit Card,3
ORD090400,2023-03-17,Lawrence Contreras,India,West,Susan Jones,Electronics,Keyboard,19,9679,0.25,183901,137925.75,47042.71,Cash,4
ORD090401,2024-07-12,Dr. Jeremy Alexander MD,USA,West,Denise Hester,Furniture,Table,2,6681,0.23,13362,10288.74,2238.16,Net Banking,5
ORD090402,2023-02-23,Christian Gonzalez,India,Central,Julie Lopez,Clothing,Shoes,15,390,0.11,5850,5206.5,809.79,UPI,1
ORD090403,2023-03-19,Nicole Jones,India,Central,Diane Webb,Clothing,Shoes,7,9996,0.13,69972,60875.64,16396.42,Credit Card,1
ORD090404,2024-03-14,Howard Walker,Canada,Central,Kelli Price,Sports,Yoga Mat,11,6963,0.1,76593,68933.7,22241.56,Cash,2
ORD090405,2025-07-15,Anthony Watson,Canada,South,Stacy Good,Clothing,Jacket,8,9210,0.0,73680,73680.0,12732.44,UPI,3
ORD090406,2023-06-20,William Bradley,UK,South,Brandon Hendricks,Groceries,Bread,13,611,0.29,7943,5639.53,766.06,Debit Card,2
ORD090407,2023-06-01,Paul Tate,Canada,South,Jennifer Barry,Clothing,T-Shirt,15,4722,0.12,70830,62330.4,12234.08,UPI,1
ORD090408,2024-03-23,Jamie Daniels,India,Central,Kelli Price,Clothing,Jeans,7,8807,0.0,61649,61649.0,10201.93,Credit Card,1
ORD090409,2023-02-15,Claire Jones,India,West,Sydney Kelley,Electronics,Keyboard,1,480,0.08,480,441.6,63.67,Cash,4
ORD090410,2023-11-02,Cynthia Moore,UK,East,Barbara Sheppard,Electronics,Laptop,2,4357,0.14,8714,7494.04,1731.81,Net Banking,5
ORD090411,2024-02-17,David Weaver,USA,South,Sherry Young,Groceries,Milk,7,5406,0.19,37842,30652.02,4966.2,UPI,5
ORD090412,2023-05-06,John Jones,Australia,West,Mark Green,Electronics,Keyboard,4,5390,0.29,21560,15307.6,3403.81,Debit Card,2
ORD090413,2024-01-04,Sarah Stanton,USA,Central,Stacy Good,Groceries,Rice,5,3544,0.23,17720,13644.4,3380.97,Credit Card,1
ORD090414,2024-12-21,Zachary Michael,Australia,Central,Mark Green,Clothing,Kurta,10,1959,0.19,19590,15867.9,1293.44,Net Banking,5
ORD090415,2024-11-08,Sarah Wheeler,Australia,North,Teresa Kirby,Electronics,Headphones,10,8976,0.23,89760,69115.2,3531.33,Credit Card,4
ORD090416,2024-05-08,Kristi Ford,UK,South,Brandon Hendricks,Electronics,Laptop,6,9494,0.22,56964,44431.92,2912.11,Debit Card,5
ORD090417,2024-10-15,Katie Gomez,UK,West,Melissa Ferguson,Groceries,Milk,7,5427,0.1,37989,34190.1,1989.85,Cash,1
ORD090418,2023-07-02,Deborah Gibson,Australia,North,Cassandra Ferguson,Sports,Cricket Bat,18,9936,0.26,178848,132347.52,31530.49,Credit Card,1
ORD090419,2025-08-26,Jonathan Martinez,Australia,West,Jorge Smith,Furniture,Chair,15,6018,0.1,90270,81243.0,10092.24,Net Banking,1
ORD090420,2023-11-06,Marvin Hernandez,USA,West,Jennifer Gonzales,Sports,Dumbbells,15,108,0.03,1620,1571.4,366.41,Debit Card,5
ORD090421,2025-04-26,Wanda Mitchell,UK,North,Lance Arnold Jr.,Clothing,Shoes,13,5753,0.22,74789,58335.42,4494.36,Cash,4
ORD090422,2024-11-24,Mallory Leach,UK,West,Phillip Martin,Electronics,Keyboard,14,4498,0.27,62972,45969.56,4439.1,Debit Card,4
ORD090423,2025-02-24,Michele Gregory,UK,West,Sherry Young,Groceries,Rice,17,8699,0.09,147883,134573.53,38635.94,Debit Card,2
ORD090424,2023-07-19,Timothy Howell,India,West,Julie Lopez,Furniture,Sofa,6,6592,0.0,39552,39552.0,10281.86,UPI,4
ORD090425,2023-12-26,Paul Coleman,Australia,East,Melissa Ferguson,Groceries,Milk,17,9660,0.28,164220,118238.4,25576.06,Cash,2
ORD090426,2023-06-13,Chelsea Garcia,UK,East,Elizabeth Campbell,Furniture,Chair,7,4205,0.28,29435,21193.2,4705.97,Debit Card,1
ORD090427,2023-06-19,Carol Obrien,India,Central,Julie Lopez,Groceries,Rice,6,1901,0.0,11406,11406.0,3286.83,Net Banking,3
ORD090428,2023-06-10,Sharon Ellison,UK,East,Kristi Miller,Furniture,Sofa,6,8724,0.28,52344,37687.68,7562.1,Debit Card,2
ORD090429,2024-01-13,Denise Walker,India,North,Pamela Mckinney,Furniture,Sofa,18,1425,0.1,25650,23085.0,7891.8,Cash,5
ORD090430,2023-10-28,Sandra Thomas,Canada,East,Melissa Ferguson,Clothing,Shoes,4,6327,0.16,25308,21258.72,1225.74,Net Banking,2
ORD090431,2025-04-07,Jennifer Davenport,UK,West,Mark Green,Electronics,Laptop,7,340,0.09,2380,2165.8,413.77,Net Banking,3
ORD090432,2023-01-22,Angela Jones,UK,East,Brittany Bailey,Sports,Cricket Bat,17,1743,0.02,29631,29038.38,3417.28,Net Banking,5
ORD090433,2025-01-18,Kimberly Fernandez,UK,East,Jamie Griffin,Groceries,Bread,6,1980,0.18,11880,9741.6,586.98,Credit Card,5
ORD090434,2025-06-24,Heather Martin DVM,UK,North,Chelsea Ellis,Electronics,Keyboard,20,7510,0.29,150200,106642.0,27575.68,Debit Card,2
ORD090435,2024-04-20,Robert Richards,USA,South,Jessica Hodge,Groceries,Oil,1,3366,0.11,3366,2995.74,650.45,Net Banking,4
ORD090436,2023-07-10,Brenda Hughes,USA,East,Cindy Spencer,Sports,Football,10,3374,0.01,33740,33402.6,3082.44,UPI,1
ORD090437,2024-10-22,Carolyn Dominguez,India,East,Sherry Young,Sports,Dumbbells,11,5603,0.22,61633,48073.74,16582.32,Cash,5
ORD090438,2025-08-11,Mitchell Cole,Australia,North,Chelsea Ellis,Groceries,Rice,3,6650,0.05,19950,18952.5,4833.67,Cash,3
ORD090439,2023-11-09,Amanda Hall,India,West,Sara Jones,Groceries,Bread,3,9174,0.2,27522,22017.6,7176.21,Debit Card,5
ORD090440,2023-11-30,Tanya Anderson,USA,Central,Brandon Hendricks,Groceries,Rice,9,7616,0.14,68544,58947.84,11724.7,Debit Card,4
ORD090441,2025-06-12,Robert Newman,Canada,South,Julie Lopez,Groceries,Bread,2,1306,0.01,2612,2585.88,183.52,Debit Card,5
ORD090442,2023-01-24,Darlene Sanchez,Australia,South,Katherine Stevenson,Furniture,Chair,18,7075,0.16,127350,106974.0,13065.26,Cash,3
ORD090443,2025-09-10,Casey Hammond,UK,West,Paul Johnson,Furniture,Chair,8,8735,0.11,69880,62193.2,12426.06,Cash,5
ORD090444,2024-04-14,Allison Lopez,UK,East,Alexis Lee,Furniture,Sofa,13,6754,0.02,87802,86045.96,28670.0,Net Banking,4
ORD090445,2024-05-26,Brandon Jackson,USA,East,Mitchell Boyer,Sports,Football,7,3334,0.29,23338,16569.98,4975.79,Cash,5
ORD090446,2024-07-21,Adam Gibbs,Australia,South,Denise Hester,Clothing,Shoes,5,4098,0.25,20490,15367.5,3431.62,Credit Card,1
ORD090447,2024-09-14,Janice Meyer,Canada,Central,Jessica Hodge,Sports,Yoga Mat,16,3357,0.24,53712,40821.12,9131.92,Credit Card,3
ORD090448,2024-07-04,Jonathan Garcia,USA,South,Teresa Kirby,Furniture,Chair,20,5617,0.16,112340,94365.6,14179.94,Debit Card,2
ORD090449,2025-04-25,Charles Williams,Australia,Central,Kevin Ross,Electronics,Keyboard,4,6596,0.07,26384,24537.12,4843.77,UPI,1
ORD090450,2024-05-20,Sarah Johns,India,North,Kathleen Colon,Electronics,Monitor,2,3701,0.27,7402,5403.46,718.59,Cash,5
ORD090451,2025-07-31,Kara King,UK,East,Michael Holland,Electronics,Monitor,18,8511,0.25,153198,114898.5,14403.2,UPI,5
ORD090452,2024-08-05,Lori Skinner,India,South,Stefanie Garcia,Electronics,Headphones,3,4249,0.05,12747,12109.65,4109.53,Credit Card,3
ORD090453,2025-08-10,James Williams,USA,South,Stefanie Garcia,Electronics,Keyboard,6,6875,0.17,41250,34237.5,4714.66,UPI,3
ORD090454,2025-02-19,Sara Vance,UK,North,Alexis Lee,Groceries,Rice,1,8327,0.28,8327,5995.44,1288.83,UPI,1
ORD090455,2024-08-17,Sierra Charles,India,West,Brandon Hendricks,Clothing,T-Shirt,19,4293,0.12,81567,71778.96,23571.84,UPI,2
ORD090456,2025-02-12,Mark Reese,USA,East,Lisa Jordan,Electronics,Keyboard,5,6623,0.19,33115,26823.15,8748.59,Credit Card,3
ORD090457,2025-08-18,Cory Jones,USA,East,Barbara Sheppard,Sports,Tennis Racket,19,9426,0.02,179094,175512.12,17949.38,UPI,5
ORD090458,2024-08-04,Scott White,USA,Central,Lauren Raymond,Electronics,Keyboard,10,6685,0.19,66850,54148.5,3877.66,Credit Card,4
ORD090459,2023-06-18,Jason White,India,West,Brandon Hendricks,Electronics,Keyboard,3,7840,0.13,23520,20462.4,2285.16,UPI,3
ORD090460,2024-10-04,Tanya Peterson,Canada,East,Katherine Stevenson,Groceries,Bread,10,2729,0.19,27290,22104.9,6303.05,Credit Card,1
ORD090461,2025-03-12,Robert Carpenter,USA,West,Timothy Yates,Sports,Tennis Racket,13,1853,0.01,24089,23848.11,3351.79,Debit Card,1
ORD090462,2023-05-12,Jesse Potter,Canada,East,Pamela Mckinney,Sports,Cricket Bat,7,6888,0.13,48216,41947.92,13615.61,Net Banking,2
ORD090463,2024-03-30,Troy Drake II,USA,East,Lance Arnold Jr.,Groceries,Rice,10,978,0.28,9780,7041.6,1810.06,Credit Card,4
ORD090464,2023-05-24,Renee Rollins,India,East,Mr. Nathan Hernandez,Furniture,Bed,9,9716,0.14,87444,75201.84,7438.5,Cash,5
ORD090465,2024-12-12,James Williamson,UK,West,Alexis Lee,Sports,Yoga Mat,13,3530,0.0,45890,45890.0,3926.46,Net Banking,3
ORD090466,2024-09-14,Heather Singleton,USA,Central,Lauren Jones,Groceries,Oil,18,1772,0.04,31896,30620.16,7629.66,Debit Card,2
ORD090467,2024-12-29,Christopher Duke,India,East,Sherry Young,Groceries,Rice,20,7303,0.17,146060,121229.8,39369.69,Debit Card,4
ORD090468,2023-04-06,Brian Marquez,Australia,North,Stefanie Garcia,Sports,Cricket Bat,18,4754,0.1,85572,77014.8,24932.31,Debit Card,4
ORD090469,2023-05-22,Melissa Bauer,USA,East,Kelsey Perez,Clothing,T-Shirt,2,1407,0.04,2814,2701.44,612.72,UPI,4
ORD090470,2025-07-06,Patricia Patel,India,Central,Lauren Jones,Electronics,Laptop,11,2455,0.1,27005,24304.5,1651.25,Credit Card,2
ORD090471,2024-04-03,Whitney Jones,Australia,East,Kathleen Colon,Clothing,Jeans,16,7497,0.06,119952,112754.88,29266.25,Net Banking,4
ORD090472,2025-04-25,Sherri Graham,UK,East,Lauren Raymond,Clothing,Jeans,8,740,0.03,5920,5742.4,586.37,Net Banking,5
ORD090473,2024-09-20,Roy Wheeler,Canada,West,Kevin Ross,Groceries,Snacks,13,9193,0.3,119509,83656.3,10255.52,UPI,2
ORD090474,2023-09-16,Derek Norton,USA,South,Gina Harris,Electronics,Mobile,10,8393,0.15,83930,71340.5,23691.47,Cash,5
ORD090475,2024-04-03,Angel Benitez,Canada,South,Mr. Nathan Hernandez,Furniture,Wardrobe,14,5934,0.21,83076,65630.04,18357.15,Cash,5
ORD090476,2025-07-18,Travis Wilcox,India,West,Jennifer Barry,Sports,Cricket Bat,8,1376,0.11,11008,9797.12,1650.87,Debit Card,3
ORD090477,2023-05-29,Alexis Reynolds,Canada,Central,Katherine Stevenson,Furniture,Table,9,4647,0.15,41823,35549.55,7618.52,UPI,2
ORD090478,2023-04-12,Elizabeth White,USA,West,Jennifer Barry,Furniture,Sofa,1,783,0.27,783,571.59,54.03,UPI,3
ORD090479,2023-02-16,Mallory Howard,UK,East,Sara Jones,Electronics,Monitor,20,772,0.16,15440,12969.6,3422.42,Debit Card,2
ORD090480,2023-06-12,David Bell,UK,North,Chelsea Ellis,Electronics,Laptop,11,5256,0.09,57816,52612.56,4860.74,Cash,2
ORD090481,2024-07-28,Megan Castillo,USA,Central,Melissa Ferguson,Clothing,Jeans,19,6324,0.16,120156,100931.04,26178.31,Debit Card,4
ORD090482,2023-02-04,Danielle Chambers,USA,West,Summer Arias,Furniture,Wardrobe,12,3091,0.27,37092,27077.16,1355.06,Net Banking,4
ORD090483,2023-03-29,Richard Johnson,UK,East,Sherry Young,Furniture,Table,13,6867,0.07,89271,83022.03,9393.17,Net Banking,4
ORD090484,2024-03-22,Zoe Richardson,USA,North,Sydney Kelley,Groceries,Snacks,5,7839,0.3,39195,27436.5,7657.58,Cash,1
ORD090485,2023-03-08,Kenneth Hoffman,Australia,South,Kelli Price,Furniture,Table,17,1719,0.05,29223,27761.85,2780.91,Cash,5
ORD090486,2023-02-04,Nicolas Chandler,USA,North,Cindy Spencer,Groceries,Oil,8,9065,0.02,72520,71069.6,4007.01,Credit Card,4
ORD090487,2024-02-13,Rachel Williams,India,Central,Kelsey Perez,Furniture,Chair,5,3305,0.15,16525,14046.25,4198.09,Net Banking,2
ORD090488,2023-05-22,Dale Murray,Canada,North,Jorge Smith,Groceries,Milk,1,1183,0.16,1183,993.72,273.93,UPI,3
ORD090489,2024-07-19,Susan Coleman,India,West,Teresa Kirby,Clothing,Jeans,13,6908,0.01,89804,88905.96,20179.22,Debit Card,2
ORD090490,2024-04-10,Heather Stevens,Canada,East,Chelsea Ellis,Groceries,Rice,18,2876,0.27,51768,37790.64,3723.44,Debit Card,2
ORD090491,2023-12-26,Stephanie Jones,UK,South,Lauren Raymond,Clothing,Kurta,3,1787,0.1,5361,4824.9,1266.17,Cash,3
ORD090492,2023-03-16,Sandra Jackson,Canada,South,Susan Jones,Furniture,Bed,8,7074,0.13,56592,49235.04,10286.05,Cash,4
ORD090493,2025-05-23,Jared Rios,India,North,Lauren Raymond,Groceries,Snacks,3,4892,0.16,14676,12327.84,2806.18,Net Banking,5
ORD090494,2024-07-15,Gary Dominguez Jr.,Australia,North,Denise Hester,Sports,Dumbbells,20,2546,0.14,50920,43791.2,13781.07,Debit Card,4
ORD090495,2025-01-19,Kent Nelson,USA,North,Chad Zamora,Sports,Dumbbells,15,2485,0.02,37275,36529.5,7639.61,Cash,3
ORD090496,2024-09-08,Michael Meyer,Australia,Central,Paul Johnson,Groceries,Snacks,14,9530,0.05,133420,126749.0,25986.91,Debit Card,2
ORD090497,2024-01-31,Tara Bell,India,Central,Julie Lopez,Groceries,Milk,13,5718,0.24,74334,56493.84,10047.17,Debit Card,4
ORD090498,2024-06-24,Erik Ford,Australia,West,Susan Jones,Clothing,Shoes,11,2687,0.16,29557,24827.88,4699.52,Cash,4
ORD090499,2024-09-20,Elizabeth Rivera,Australia,South,Phillip Martin,Sports,Yoga Mat,19,2248,0.03,42712,41430.64,4170.22,Credit Card,2
ORD090500,2023-08-23,Donna Lynch,Canada,North,Nicole Adkins,Electronics,Headphones,13,7654,0.23,99502,76616.54,16857.52,Net Banking,1
ORD090501,2025-05-24,Bridget Stokes,USA,East,Christina Becker,Groceries,Rice,10,3041,0.07,30410,28281.3,6737.48,Credit Card,5
ORD090502,2025-06-03,Elizabeth Wallace,UK,East,Teresa Kirby,Furniture,Wardrobe,12,869,0.17,10428,8655.24,1197.16,Cash,2
ORD090503,2023-01-07,Matthew Clayton,Australia,North,Barbara Sheppard,Groceries,Bread,9,4530,0.2,40770,32616.0,10981.29,Cash,5
ORD090504,2023-10-14,Selena Nunez,Canada,West,Jennifer Gonzales,Electronics,Mobile,16,1818,0.22,29088,22688.64,5819.07,Cash,1
ORD090505,2023-09-12,Andres Lindsey,USA,East,Gabrielle Mccullough,Clothing,T-Shirt,2,1796,0.05,3592,3412.4,640.71,Debit Card,4
ORD090506,2025-07-03,Mrs. Kathleen Scott,UK,North,Lance Arnold Jr.,Sports,Cricket Bat,19,2722,0.01,51718,51200.82,15281.34,Credit Card,5
ORD090507,2025-03-31,Mary Walker,USA,Central,Denise Hester,Electronics,Keyboard,7,6286,0.27,44002,32121.46,3707.28,Cash,3
ORD090508,2024-08-22,Sean Carrillo,Canada,East,Jorge Smith,Groceries,Bread,2,1215,0.02,2430,2381.4,718.69,UPI,5
ORD090509,2024-12-15,James Jones,Canada,South,Brittany Bailey,Electronics,Monitor,10,9797,0.27,97970,71518.1,9325.74,Credit Card,3
ORD090510,2024-10-16,Paul Wright,Australia,South,Mark Green,Electronics,Laptop,17,6879,0.06,116943,109926.42,8179.9,Cash,2
ORD090511,2025-09-21,Valerie Harris,USA,Central,Susan Jones,Electronics,Monitor,17,2658,0.15,45186,38408.1,10315.3,Cash,4
ORD090512,2024-07-28,Joshua Campbell,USA,Central,Michael Holland,Sports,Tennis Racket,2,8443,0.02,16886,16548.28,1198.76,Net Banking,3
ORD090513,2024-10-15,Aaron Robinson,Australia,North,Teresa Kirby,Clothing,T-Shirt,2,7544,0.2,15088,12070.4,884.7,Cash,5
ORD090514,2023-02-02,Megan Hunter MD,India,Central,Samantha Anderson,Clothing,T-Shirt,5,8232,0.17,41160,34162.8,6709.52,Credit Card,2
ORD090515,2023-12-16,Jeffrey Thompson,Canada,East,Kristi Miller,Clothing,Shoes,10,2315,0.11,23150,20603.5,4538.47,Debit Card,3
ORD090516,2024-02-16,Nichole Fisher,USA,East,Jorge Smith,Electronics,Headphones,14,1995,0.03,27930,27092.1,6358.64,Debit Card,5
ORD090517,2023-10-12,Christopher Russell,India,East,Julie Lopez,Sports,Yoga Mat,2,4827,0.25,9654,7240.5,1514.08,Debit Card,1
ORD090518,2024-09-28,Shirley Johnston,India,West,Brandon Hendricks,Groceries,Rice,15,4130,0.14,61950,53277.0,8211.57,Credit Card,2
ORD090519,2024-02-25,Nicole Frank,India,West,Jorge Smith,Electronics,Mobile,14,8079,0.08,113106,104057.52,20891.58,Net Banking,3
ORD090520,2023-07-23,Nancy Stevens,Australia,West,Sydney Kelley,Furniture,Table,13,4119,0.16,53547,44979.48,3286.11,Debit Card,2
ORD090521,2024-12-30,Mr. Zachary Carter,Canada,North,Chelsea Ellis,Furniture,Bed,19,4673,0.22,88787,69253.86,24057.9,Credit Card,4
ORD090522,2023-09-15,Mary Wood,Canada,West,Lauren Raymond,Groceries,Milk,3,3800,0.17,11400,9462.0,3173.1,Cash,4
ORD090523,2023-09-12,Karen Clark,Australia,North,Cassandra Ferguson,Furniture,Chair,5,8425,0.16,42125,35385.0,2508.96,UPI,4
ORD090524,2023-10-09,Shannon Fox,Canada,Central,Nicole Adkins,Electronics,Keyboard,18,8949,0.14,161082,138530.52,35082.3,Cash,3
ORD090525,2023-11-14,Whitney Gregory MD,UK,Central,Lisa Jordan,Sports,Football,11,5571,0.13,61281,53314.47,6629.63,Cash,3
ORD090526,2024-10-13,Lisa Love,USA,Central,Sara Jones,Sports,Dumbbells,3,3768,0.1,11304,10173.6,743.7,Debit Card,2
ORD090527,2025-02-18,Sandra Baxter,Canada,South,Gabrielle Mccullough,Groceries,Bread,14,5582,0.02,78148,76585.04,9911.32,UPI,4
ORD090528,2023-02-09,Gary Hughes,Canada,East,Nicole Adkins,Electronics,Headphones,5,8299,0.27,41495,30291.35,6592.65,Cash,1
ORD090529,2024-07-02,James Young,India,North,Christina Becker,Groceries,Oil,14,5947,0.12,83258,73267.04,21650.28,Debit Card,3
ORD090530,2025-04-28,Lauren Downs,UK,North,Stefanie Garcia,Furniture,Chair,14,3525,0.03,49350,47869.5,4797.31,Credit Card,1
ORD090531,2023-01-21,Lorraine Bush,UK,Central,Lauren Raymond,Clothing,Jacket,18,8062,0.3,145116,101581.2,29851.39,Cash,2
ORD090532,2023-11-12,Tony Horton,India,South,Jorge Smith,Groceries,Snacks,13,1477,0.04,19201,18432.96,2062.36,Credit Card,1
ORD090533,2023-04-17,Brandon Wright,Canada,Central,Lance Arnold Jr.,Sports,Football,19,7664,0.02,145616,142703.68,24735.69,Debit Card,3
ORD090534,2023-03-18,Angela Rosales,USA,South,Alexis Lee,Clothing,Jacket,3,2110,0.24,6330,4810.8,531.91,Credit Card,3
ORD090535,2025-04-04,Danielle Diaz,UK,North,Michael Holland,Furniture,Bed,7,2314,0.0,16198,16198.0,4728.96,Debit Card,2
ORD090536,2024-07-14,Michael Thompson,USA,Central,Teresa Kirby,Sports,Cricket Bat,8,1964,0.15,15712,13355.2,2779.09,Net Banking,3
ORD090537,2025-07-31,Shawn Massey,Australia,West,Kathleen Colon,Clothing,Jeans,10,1996,0.11,19960,17764.4,5242.68,Net Banking,4
ORD090538,2023-06-21,Martin Salas,USA,Central,Christina Becker,Clothing,Shoes,13,8309,0.2,108017,86413.6,8947.38,Debit Card,4
ORD090539,2024-08-30,Alicia Peterson,India,East,Elizabeth Campbell,Sports,Cricket Bat,4,9707,0.07,38828,36110.04,8754.6,Debit Card,4
ORD090540,2023-02-05,Michael Robinson,Australia,North,Phillip Martin,Furniture,Wardrobe,7,3845,0.3,26915,18840.5,4404.32,Credit Card,1
ORD090541,2025-01-23,Annette Martinez,UK,North,Mark Green,Furniture,Bed,16,8216,0.29,131456,93333.76,6473.63,UPI,3
ORD090542,2025-08-16,Richard James,Australia,West,Jennifer Gonzales,Groceries,Milk,18,3219,0.11,57942,51568.38,13320.94,Credit Card,1
ORD090543,2024-04-18,Francisco Campbell,Australia,East,Sara Jones,Furniture,Wardrobe,8,7196,0.28,57568,41448.96,13251.14,UPI,5
ORD090544,2024-12-25,Scott Phillips,Australia,East,Teresa Kirby,Electronics,Monitor,4,7852,0.03,31408,30465.76,3901.68,Credit Card,2
ORD090545,2024-03-07,Terry Contreras,Canada,West,Pamela Mckinney,Electronics,Headphones,15,946,0.03,14190,13764.3,727.42,UPI,4
ORD090546,2024-08-30,Benjamin Pollard,Australia,West,Stacy Good,Furniture,Wardrobe,11,6255,0.06,68805,64676.7,15873.04,Net Banking,2
ORD090547,2024-04-27,Austin Murray,Canada,East,Gina Harris,Clothing,Jacket,20,5334,0.04,106680,102412.8,25885.55,Net Banking,5
ORD090548,2024-05-24,Dylan Russell,Australia,Central,Teresa Kirby,Electronics,Keyboard,10,9374,0.26,93740,69367.6,22655.65,Cash,1
ORD090549,2024-05-02,Christina Sellers,Australia,Central,Denise Hester,Furniture,Wardrobe,7,7878,0.05,55146,52388.7,9406.19,Debit Card,2
ORD090550,2023-07-11,Jack Swanson,USA,North,Lauren Raymond,Clothing,Shoes,18,6306,0.24,113508,86266.08,9394.05,Credit Card,2
ORD090551,2024-10-30,Daryl Turner,India,East,Alexis Lee,Groceries,Rice,5,4189,0.11,20945,18641.05,1041.16,Net Banking,5
ORD090552,2023-11-22,Michael Gutierrez,UK,Central,Jennifer Gonzales,Sports,Cricket Bat,9,6469,0.0,58221,58221.0,11807.64,UPI,1
ORD090553,2024-01-19,Tyler Hall,Australia,North,Gina Harris,Electronics,Keyboard,5,5374,0.3,26870,18809.0,4612.49,Credit Card,2
ORD090554,2023-09-18,Robin Crawford,India,South,Mr. Nathan Hernandez,Furniture,Sofa,16,4499,0.25,71984,53988.0,15251.13,Debit Card,1
ORD090555,2023-10-27,Patricia Edwards,UK,Central,Teresa Kirby,Groceries,Milk,9,169,0.28,1521,1095.12,192.91,Debit Card,4
ORD090556,2025-08-07,Dylan Conner,Canada,North,Diane Webb,Clothing,Kurta,7,2178,0.24,15246,11586.96,2335.14,Net Banking,4
ORD090557,2024-01-22,David Baker,Canada,East,Stefanie Garcia,Groceries,Rice,5,9791,0.17,48955,40632.65,10587.53,Net Banking,1
ORD090558,2024-12-13,Lindsay Smith,Canada,West,Brandon Hendricks,Clothing,Jacket,8,1929,0.15,15432,13117.2,2386.48,Net Banking,4
ORD090559,2025-04-10,Eric Nicholson,Canada,South,Cindy Spencer,Sports,Tennis Racket,6,260,0.06,1560,1466.4,359.11,Credit Card,1
ORD090560,2023-01-19,Marc Avila,India,East,Jennifer Gonzales,Sports,Dumbbells,6,2456,0.23,14736,11346.72,883.37,UPI,1
ORD090561,2023-06-26,Monica Hill,USA,South,Mark Green,Electronics,Headphones,11,5139,0.02,56529,55398.42,10197.11,UPI,5
ORD090562,2024-12-30,Wayne Mays,USA,North,Sherry Young,Sports,Football,2,5815,0.19,11630,9420.3,1316.6,Debit Card,5
ORD090563,2024-06-02,Deborah Simpson,UK,East,Sara Jones,Clothing,Kurta,7,4940,0.29,34580,24551.8,4515.58,Credit Card,3
ORD090564,2025-01-03,Joseph Fields,Australia,South,Chad Zamora,Clothing,Shoes,14,1216,0.27,17024,12427.52,4241.42,UPI,5
ORD090565,2023-02-22,Jacqueline Wells,Australia,North,Kathleen Colon,Sports,Dumbbells,8,2562,0.14,20496,17626.56,4444.96,Debit Card,5
ORD090566,2025-02-14,Cynthia Anderson,UK,West,Mitchell Boyer,Electronics,Monitor,6,9538,0.28,57228,41204.16,8532.18,Credit Card,2
ORD090567,2024-07-12,Amanda Gonzalez,USA,South,Elizabeth Campbell,Furniture,Sofa,9,5027,0.03,45243,43885.71,13917.85,Credit Card,5
ORD090568,2023-02-22,Kenneth Gates,UK,East,Elizabeth Campbell,Clothing,Shoes,14,2599,0.02,36386,35658.28,9268.58,Credit Card,1
ORD090569,2024-02-15,Jessica Holland,India,South,Barbara Sheppard,Furniture,Wardrobe,10,3182,0.23,31820,24501.4,1718.55,Credit Card,2
ORD090570,2023-11-17,James Hall,Canada,Central,Nicole Adkins,Furniture,Bed,15,330,0.06,4950,4653.0,769.42,Net Banking,5
ORD090571,2024-07-10,Kristen Hill,India,West,Jennifer Barry,Groceries,Rice,20,8564,0.05,171280,162716.0,13288.91,Cash,1
